Pressure,Temperature,Catalyst,Time,Yield
6.5,126.4,5.0,29.6,50.9
11.75,98.4,2.22,32.0,50.0
5.7,118.3,3.93,26.1,96.1
10.4,127.8,2.52,35.8,50.0
11.88,129.5,4.52,30.4,50.0
4.65,96.1,4.74,32.8,50.0
9.74,132.6,3.2,25.6,50.0
6.4,96.7,4.47,36.3,50.0
4.8,119.6,2.75,32.5,75.8
7.52,122.7,2.42,37.2,79.4
11.51,99.3,2.95,23.2,50.0
4.59,96.9,3.03,27.6,50.0
8.91,126.4,3.19,22.3,58.0
8.26,110.4,3.12,24.3,100.0
11.05,99.3,3.23,27.9,50.0
5.13,125.5,4.13,37.9,50.0
9.61,129.0,2.74,31.1,50.0
9.6,118.5,2.06,26.6,100.0
9.52,101.4,3.47,34.9,50.0
11.57,95.6,3.34,20.4,50.0
10.67,123.0,2.18,27.4,92.6
4.81,117.0,2.4,32.0,87.3
8.03,121.0,3.53,31.7,99.0
7.48,127.5,2.7,32.2,50.0
6.83,112.4,4.63,24.2,100.0
7.89,100.0,2.52,26.7,50.0
7.38,132.6,2.06,38.6,50.0
7.74,116.8,3.34,39.5,100.0
11.84,119.6,4.96,26.2,100.0
5.16,132.3,3.9,32.9,50.0
11.42,132.3,3.06,24.8,50.0
8.1,117.9,2.05,27.4,100.0
9.18,106.9,3.45,35.8,93.3
10.73,134.9,2.62,30.0,50.0
7.2,122.2,3.94,37.0,88.9
7.73,111.3,3.75,32.6,100.0
7.57,117.4,2.8,32.6,100.0
7.31,111.6,2.21,20.7,93.8
11.44,130.5,4.27,35.0,50.0
10.72,114.3,3.76,39.6,100.0
5.32,127.9,4.53,29.5,50.0
5.31,128.6,2.78,23.2,50.0
7.71,128.0,3.96,39.5,50.0
5.24,123.9,2.36,25.8,50.0
9.14,129.2,2.88,28.2,50.0
5.58,110.5,3.97,21.5,83.4
8.42,99.6,4.48,22.2,50.0
4.55,128.7,2.96,24.3,50.0
6.87,114.9,4.4,31.0,100.0
9.58,100.1,4.03,31.2,50.0
8.13,99.6,3.05,32.1,50.0
11.84,101.4,4.63,31.7,60.2
11.06,125.0,3.53,29.9,88.6
7.19,123.4,3.94,36.0,77.8
4.84,103.2,3.49,38.7,50.0
10.84,128.9,3.36,25.4,50.0
11.33,106.3,4.54,22.6,100.0
10.65,126.7,2.88,28.5,63.6
5.46,114.6,2.11,20.5,84.4
11.98,124.3,4.64,37.7,100.0
6.44,110.3,4.48,24.8,98.6
9.93,108.9,3.1,31.0,100.0
11.31,128.7,2.56,22.3,50.0
6.27,96.4,4.03,31.1,50.0
11.31,134.0,2.24,20.8,50.0
6.82,120.9,3.27,35.4,90.3
11.82,112.3,2.26,39.1,100.0
6.61,120.1,3.79,26.1,92.1
11.65,99.9,2.08,25.2,50.0
4.9,115.6,3.89,29.0,92.2
9.82,134.4,4.02,32.4,50.0
8.49,104.4,3.46,23.8,61.7
8.08,123.9,2.53,36.1,74.9
6.18,112.4,2.3,24.0,88.0
9.79,121.1,2.94,20.1,100.0
5.93,103.2,3.4,30.5,50.0
8.65,113.8,3.93,22.3,100.0
6.4,134.2,2.0,34.0,50.0
11.67,102.8,4.13,23.3,74.4
4.71,120.5,4.14,36.3,80.7
6.0,118.0,3.33,29.4,94.6
6.32,117.6,3.03,31.3,97.4
7.61,119.6,4.53,23.7,100.0
6.25,115.1,4.35,22.9,100.0
8.19,95.7,4.95,32.6,50.0
11.04,131.0,3.12,25.1,50.0
9.84,128.1,4.72,27.7,51.9
8.85,102.0,2.26,29.6,50.0
5.17,111.5,3.23,24.6,86.2
9.7,125.8,3.4,35.9,76.5
5.75,134.2,3.32,38.8,50.0
10.4,133.0,3.88,28.6,50.0
6.38,131.0,2.51,38.4,50.0
7.63,101.3,4.6,37.7,50.0
7.13,131.6,3.66,23.3,50.0
10.94,130.1,4.71,23.5,50.0
5.45,110.1,2.01,29.5,73.2
8.74,110.8,3.89,30.5,100.0
5.57,113.4,3.24,26.8,94.1
9.79,121.2,3.52,26.3,100.0
11.29,105.4,4.23,28.6,100.0
7.76,95.9,2.68,33.8,50.0
8.16,100.6,2.61,21.7,50.0
11.46,112.6,4.11,34.2,100.0
8.41,106.3,3.56,38.5,83.1
8.16,125.6,2.7,35.3,57.0
8.84,99.3,3.45,23.8,50.0
9.67,131.7,3.38,21.7,50.0
5.3,130.8,4.07,29.8,50.0
10.66,131.4,2.01,39.1,50.0
7.77,124.6,3.76,36.4,74.9
5.04,99.3,3.82,31.3,50.0
10.4,112.5,4.24,22.9,100.0
7.33,100.3,4.67,34.3,50.0
5.25,134.5,3.32,36.3,50.0
9.25,108.3,3.03,38.7,100.0
11.1,118.4,2.31,32.2,100.0
11.16,126.2,3.01,30.3,76.7
11.68,131.8,2.21,32.4,50.0
11.01,125.2,4.41,38.9,96.9
4.52,122.0,4.42,32.6,71.4
7.35,113.6,3.25,25.2,100.0
10.64,119.2,2.78,32.7,100.0
7.25,98.8,2.35,37.6,50.0
9.01,130.4,4.55,31.3,50.0
9.05,116.8,4.63,30.1,100.0
7.24,96.6,2.8,34.7,50.0
11.28,131.8,3.87,33.2,50.0
8.27,114.6,2.78,21.1,100.0
7.99,129.7,2.68,34.5,50.0
11.98,129.3,2.06,28.2,50.0
8.2,127.6,3.73,38.8,50.0
5.84,97.5,2.45,39.4,50.0
8.35,104.9,2.04,29.0,61.7
10.61,130.0,2.31,39.4,50.0
10.33,131.0,2.94,26.2,50.0
10.41,113.3,4.01,33.7,100.0
9.81,112.6,2.61,21.5,100.0
6.41,102.0,4.66,22.9,50.0
10.97,133.7,2.87,37.3,50.0
11.2,103.5,2.99,37.9,78.7
5.96,102.6,2.65,30.7,50.0
5.48,121.4,2.76,26.8,70.4
11.82,104.7,2.22,29.0,88.4
11.01,132.6,2.88,37.4,50.0
11.2,95.4,4.58,24.2,50.0
11.15,95.2,4.07,25.9,50.0
8.56,115.2,4.63,35.7,100.0
9.35,114.5,2.31,38.7,100.0
8.59,101.5,3.37,21.9,50.0
4.88,114.8,2.69,36.1,88.9
10.09,111.5,4.16,32.9,100.0
8.29,130.6,4.91,24.6,50.0
9.36,95.4,4.45,35.1,50.0
8.27,134.1,2.11,34.6,50.0
8.19,120.0,2.95,22.8,100.0
5.79,101.1,2.09,30.0,50.0
6.59,96.9,2.12,35.2,50.0
5.69,116.5,2.24,23.8,85.7
5.97,104.4,2.83,29.3,50.0
11.8,107.0,2.91,22.4,100.0
5.65,104.8,3.2,26.1,50.0
6.52,121.0,3.21,24.4,82.9
8.93,117.1,4.31,30.1,100.0
9.08,98.1,2.42,22.8,50.0
5.65,116.1,2.47,27.7,87.7
10.45,126.6,3.88,25.5,68.4
10.39,98.2,3.72,34.9,50.0
6.28,130.6,2.46,34.0,50.0
6.66,118.1,4.56,21.9,100.0
11.53,133.0,2.99,39.1,50.0
10.69,100.9,3.1,34.9,50.0
9.73,134.7,3.26,32.3,50.0
5.12,120.8,2.97,29.6,74.1
7.64,117.7,3.67,23.6,100.0
8.69,115.6,3.17,39.2,100.0
5.91,95.9,2.78,20.2,50.0
7.86,132.6,4.71,33.8,50.0
9.01,120.8,2.93,30.1,100.0
6.96,98.7,4.1,38.1,50.0
10.36,95.8,3.04,27.6,50.0
10.8,97.0,3.31,30.4,50.0
6.93,119.4,2.71,34.8,97.7
10.79,119.6,4.26,21.0,100.0
5.28,115.0,4.21,21.1,97.8
10.78,107.3,2.07,24.2,98.6
5.65,116.3,2.18,22.9,88.5
5.12,115.7,4.77,20.1,100.0
9.31,95.8,4.67,32.5,50.0
8.04,106.3,3.52,35.9,81.1
11.31,97.1,3.48,39.1,50.0
7.22,131.0,4.44,28.8,50.0
6.65,124.0,2.42,25.6,56.8
8.26,134.8,3.96,37.3,50.0
7.92,107.1,3.43,36.9,86.4
7.08,130.1,4.23,32.5,50.0
9.7,119.1,2.09,25.5,100.0
10.2,113.1,3.78,38.2,100.0
10.9,103.9,3.67,23.6,77.3
11.8,124.5,4.52,20.9,100.0
6.5,131.2,4.03,35.9,50.0
9.87,104.4,4.64,31.3,83.0
7.46,102.0,4.66,24.9,50.0
9.58,122.8,3.22,33.4,100.0
8.07,134.1,2.41,35.3,50.0
11.95,125.0,3.89,36.9,100.0
9.97,106.4,4.62,25.6,100.0
11.64,111.8,2.22,20.5,100.0
10.76,110.4,3.67,30.2,100.0
11.27,129.1,2.34,37.1,50.0
10.61,125.9,2.08,24.2,68.6
7.94,118.6,4.04,28.4,100.0
6.39,106.0,4.05,25.1,68.4
7.28,132.5,3.8,20.3,50.0
4.65,121.1,4.58,38.0,83.0
8.43,133.8,2.24,22.7,50.0
8.29,118.2,2.32,35.3,100.0
8.44,127.8,4.59,26.9,50.0
11.81,127.5,3.51,25.6,66.6
11.34,108.5,2.82,38.8,100.0
5.71,133.6,4.21,33.1,50.0
7.27,95.9,4.68,33.7,50.0
7.68,125.7,4.07,35.2,64.7
7.2,133.6,4.38,26.8,50.0
10.49,108.6,2.85,31.3,100.0
8.43,120.9,2.87,25.4,100.0
8.79,117.5,4.59,36.7,100.0
10.9,125.5,3.84,32.0,84.7
10.54,129.6,2.7,24.9,50.0
5.49,119.1,3.57,38.0,90.8
9.85,127.6,4.06,31.6,56.2
7.77,107.5,2.66,29.9,85.3
6.71,104.1,3.96,20.7,50.0
4.88,112.2,2.13,38.2,86.6
8.15,122.1,2.91,39.0,92.3
7.17,102.5,4.02,31.3,50.0
6.39,122.2,2.45,28.9,71.4
9.71,110.8,2.67,27.2,100.0
10.27,126.8,4.64,25.4,69.7
6.34,96.5,4.02,31.5,50.0
4.87,121.7,3.5,22.6,65.5
10.87,121.0,2.63,38.4,100.0
4.57,132.6,3.02,23.5,50.0
11.53,123.5,3.72,34.9,100.0
9.21,126.9,2.47,26.1,50.9
6.91,131.2,3.45,24.5,50.0
6.35,122.0,3.23,31.2,78.9
4.57,106.6,3.43,35.3,54.7
6.27,129.8,2.32,34.5,50.0
5.53,124.9,2.32,24.7,50.0
9.09,112.0,4.89,26.6,100.0
5.75,123.4,4.94,37.4,73.7
8.46,129.7,3.28,34.5,50.0
8.93,134.0,4.37,34.3,50.0
6.74,133.1,3.97,25.4,50.0
4.76,108.0,2.35,35.8,61.9
4.78,111.9,2.89,27.2,82.5
4.7,99.4,2.94,28.0,50.0
10.04,104.9,3.79,25.8,79.6
6.89,130.3,3.74,22.4,50.0
10.47,109.4,4.77,28.4,100.0
7.74,119.8,4.37,20.3,100.0
7.9,121.6,4.57,29.1,98.9
8.35,126.3,4.67,34.5,64.9
9.85,102.3,4.4,39.2,60.1
6.55,107.2,3.0,21.6,68.8
5.41,112.9,2.65,25.6,87.0
8.67,109.6,3.72,29.9,100.0
6.95,134.3,4.07,23.4,50.0
7.82,128.4,3.16,22.3,50.0
9.35,114.2,4.55,29.0,100.0
8.21,130.2,4.88,31.6,50.0
9.15,108.9,3.71,36.4,100.0
8.58,126.4,3.37,40.0,64.3
10.05,103.9,4.53,35.5,84.0
9.79,125.9,2.07,24.4,66.1
8.51,113.3,2.39,35.0,100.0
9.59,99.3,4.54,30.7,50.0
11.05,105.9,4.2,29.0,100.0
7.74,111.1,3.25,38.7,100.0
7.6,125.0,4.67,34.0,73.1
10.23,97.9,3.05,33.6,50.0
8.87,121.4,3.9,20.2,100.0
5.03,123.6,3.9,37.3,62.1
11.19,121.2,2.55,35.9,100.0
4.73,125.4,2.85,26.0,50.0
10.11,102.1,4.75,25.8,56.4
10.19,118.5,2.55,21.1,100.0
11.65,132.6,2.52,21.0,50.0
4.91,119.4,3.44,33.4,82.6
8.98,119.5,2.28,23.7,100.0
7.71,124.5,4.68,38.5,81.5
6.98,108.3,2.3,36.8,82.9
5.18,123.0,3.85,27.0,65.0
8.72,131.6,3.02,27.6,50.0
8.09,95.4,4.41,26.5,50.0
5.28,129.8,3.77,21.8,50.0
9.09,103.7,3.16,20.6,54.9
10.03,113.2,4.95,29.0,100.0
10.25,129.1,2.2,38.9,50.0
11.29,128.0,3.73,38.3,61.3
7.57,130.7,4.97,36.2,50.0
11.65,132.6,4.07,32.6,50.0
10.99,112.9,4.22,37.1,100.0
6.72,121.3,2.1,30.3,77.8
5.69,110.6,2.06,23.6,80.1
7.77,109.0,2.11,33.7,91.6
7.51,112.3,4.98,38.4,100.0
8.82,124.7,4.94,20.4,80.7
8.88,115.1,3.0,25.0,100.0
10.12,127.6,2.87,25.3,52.4
8.32,124.8,2.44,22.0,59.2
5.29,95.8,2.99,24.5,50.0
10.94,120.2,3.11,27.7,100.0
6.82,112.5,4.24,38.8,100.0
11.78,113.3,4.6,37.2,100.0
5.38,127.7,4.24,38.9,50.0
11.69,116.9,3.94,22.4,100.0
5.18,130.4,4.3,20.6,50.0
6.23,123.5,4.22,22.2,67.5
4.85,117.1,3.43,38.3,93.3
9.79,125.2,3.01,23.1,74.7
10.88,96.5,2.85,31.5,50.0
7.76,96.1,4.04,24.6,50.0
11.46,98.3,4.88,20.4,50.0
8.93,112.5,3.74,21.7,100.0
9.23,104.4,4.74,34.2,80.7
10.84,134.4,2.04,23.6,50.0
6.73,116.7,4.38,24.6,100.0
7.16,121.5,4.56,27.5,98.9
11.29,106.2,3.89,33.1,100.0
11.26,107.9,4.8,29.4,100.0
11.82,108.4,3.77,38.9,100.0
11.26,122.9,2.72,28.7,100.0
5.46,113.9,2.65,24.0,86.9
10.68,115.7,3.67,30.7,100.0
7.57,118.7,4.72,29.0,100.0
11.93,125.8,2.22,35.7,87.0
8.04,98.6,3.81,38.7,50.0
8.65,126.1,4.31,36.7,68.5
8.47,117.5,2.35,27.8,100.0
6.91,121.8,2.35,24.3,77.6
5.06,108.1,3.1,38.3,69.9
11.22,111.4,2.82,27.7,100.0
10.52,104.2,2.59,35.4,72.6
5.55,134.2,2.6,39.8,50.0
10.33,114.9,2.39,31.5,100.0
9.19,134.8,3.83,29.6,50.0
7.57,114.6,4.06,34.0,100.0
6.41,103.8,4.11,23.9,50.0
10.95,115.3,3.6,29.8,100.0
9.75,96.6,4.86,26.2,50.0
8.61,131.2,4.64,23.3,50.0
9.07,127.7,4.87,32.2,53.1
5.18,124.0,3.17,31.5,50.8
8.05,119.4,4.63,35.2,100.0
5.95,118.2,4.29,37.5,100.0
6.06,134.9,3.02,24.4,50.0
9.46,106.1,2.32,35.6,82.5
11.33,126.2,4.05,27.3,81.4
7.53,118.3,2.41,32.6,100.0
6.06,134.0,2.88,37.0,50.0
9.37,128.1,3.5,25.1,50.0
11.03,134.9,4.04,32.0,50.0
10.11,118.5,4.78,29.6,100.0
11.02,103.2,3.78,35.8,73.0
8.52,115.1,4.01,33.9,100.0
10.14,123.4,2.93,35.4,96.7
5.55,126.0,4.06,25.8,50.0
7.11,95.0,3.31,34.1,50.0
7.42,115.2,4.57,32.1,100.0
8.33,104.4,3.18,29.1,63.8
11.47,130.0,3.4,27.6,50.0
11.06,101.1,3.3,26.6,50.0
5.51,121.7,4.43,20.2,77.7
5.8,105.6,4.86,23.4,61.2
7.18,109.3,2.98,21.2,88.9
6.68,132.6,3.43,37.0,50.0
9.11,104.6,4.12,37.2,79.6
11.27,98.8,4.69,36.9,50.0
11.72,97.8,3.48,36.4,50.0
9.4,115.2,2.33,24.4,100.0
10.79,120.7,3.11,29.8,100.0
8.44,108.1,3.65,38.2,97.1
6.06,122.6,3.25,35.2,76.4
8.44,97.4,2.56,20.0,50.0
8.66,129.3,2.11,29.2,50.0
10.07,127.7,4.06,20.2,50.0
6.15,134.4,4.98,25.6,50.0
7.26,132.5,4.76,28.7,50.0
7.23,109.2,4.05,37.9,100.0
11.7,111.0,4.52,33.1,100.0
7.83,124.8,2.77,27.2,62.9
10.16,100.4,3.87,29.8,50.0
10.13,107.6,2.18,36.3,100.0
6.49,99.7,4.12,26.0,50.0
8.79,113.2,4.91,32.3,100.0
11.21,117.1,4.58,25.2,100.0
8.06,103.4,3.6,29.6,50.5
11.59,96.1,4.37,20.5,50.0
6.11,123.8,4.83,37.0,72.9
5.06,95.8,2.65,21.0,50.0
11.19,133.9,4.38,24.5,50.0
10.86,103.9,2.81,26.7,70.2
11.94,121.6,4.63,32.5,100.0
9.6,112.4,2.3,34.4,100.0
11.53,97.4,2.53,21.6,50.0
10.7,113.9,4.16,20.9,100.0
10.83,115.7,2.52,36.0,100.0
8.77,129.2,2.47,34.2,50.0
7.37,124.3,3.67,36.6,69.5
11.51,98.2,4.5,33.5,50.0
7.74,103.4,2.81,35.0,50.0
8.54,107.5,4.52,27.6,97.9
7.85,99.7,4.42,31.8,50.0
8.74,113.3,3.74,36.1,100.0
8.03,134.4,3.94,23.4,50.0
4.86,115.6,2.12,28.5,78.6
11.12,124.7,3.1,34.8,91.5
7.83,122.3,2.79,30.7,86.9
8.92,129.0,2.45,33.6,50.0
5.54,103.6,3.17,25.9,50.0
4.53,125.2,3.06,20.6,50.0
6.34,130.3,4.19,20.6,50.0
9.78,101.9,3.79,38.9,51.5
5.24,108.9,4.74,38.9,88.1
11.32,133.8,2.44,24.2,50.0
6.11,126.2,2.18,22.9,50.0
6.03,106.3,3.6,20.4,56.7
5.86,117.6,2.0,24.6,83.9
4.6,111.2,4.36,26.7,87.5
10.29,114.6,3.52,24.8,100.0
11.06,109.2,3.46,35.9,100.0
9.11,106.2,3.09,35.0,88.8
5.91,122.0,3.12,21.6,69.3
6.64,126.1,3.29,33.9,50.0
8.07,130.0,2.05,30.4,50.0
11.66,101.2,2.25,22.6,50.0
6.36,127.9,3.52,34.8,50.0
9.99,105.2,2.45,21.7,75.6
7.8,112.1,4.34,23.5,100.0
6.73,131.1,2.82,23.0,50.0
7.92,113.2,2.29,38.8,100.0
5.03,102.9,2.71,34.0,50.0
10.49,101.4,3.07,28.2,50.0
6.32,113.9,2.11,36.4,98.7
9.94,125.5,2.43,24.3,68.3
5.01,134.9,2.97,38.6,50.0
11.66,126.5,2.93,33.9,75.8
5.95,130.1,4.4,31.2,50.0
11.12,124.9,4.53,35.9,100.0
10.57,130.8,2.58,32.9,50.0
11.76,98.1,2.37,37.7,50.0
8.08,132.2,3.9,36.6,50.0
9.96,110.9,4.41,24.0,100.0
7.28,131.9,4.89,24.8,50.0
5.88,98.0,2.02,21.3,50.0
7.82,123.6,3.24,24.4,73.8
5.74,124.4,4.2,26.9,54.0
11.87,134.9,4.49,20.6,50.0
5.22,125.8,2.19,26.3,50.0
8.92,110.3,4.04,35.4,100.0
9.2,117.3,2.87,36.8,100.0
8.54,109.7,2.22,20.2,96.2
9.47,102.8,3.47,20.1,50.0
5.37,104.9,2.47,22.9,50.0
8.66,103.9,4.21,37.5,69.7
6.65,117.0,4.22,29.4,100.0
11.55,131.2,4.53,39.7,50.0
10.22,131.5,3.13,37.7,50.0
11.79,97.2,2.04,37.8,50.0
4.78,98.2,2.78,22.6,50.0
6.64,104.8,3.4,29.5,52.6
5.97,105.2,4.08,39.9,58.0
4.58,98.8,3.15,23.0,50.0
6.32,110.5,3.61,31.5,95.8
9.59,118.5,3.57,26.9,100.0
6.23,118.1,2.49,27.8,91.6
8.32,116.7,3.87,37.8,100.0
11.16,108.5,3.32,31.8,100.0
9.7,123.3,4.42,35.2,100.0
7.46,128.1,4.07,33.5,50.0
7.29,108.9,2.33,30.6,85.5
7.92,98.4,3.47,35.8,50.0
5.83,106.9,4.11,39.4,70.3
9.26,100.5,2.26,39.3,50.0
7.23,113.7,4.38,35.8,100.0
10.89,101.2,2.67,29.7,50.0
10.17,113.5,3.51,23.3,100.0
9.08,103.8,4.82,20.9,67.2
7.23,124.5,3.71,24.6,66.4
6.07,96.1,3.27,26.8,50.0
10.32,117.2,2.02,22.6,100.0
8.15,101.8,2.4,24.5,50.0
6.19,95.0,3.74,21.7,50.0
5.96,129.8,3.48,30.5,50.0
5.74,121.9,3.09,22.5,65.4
10.33,99.0,4.77,34.9,50.0
6.22,121.6,3.0,26.7,76.6
8.45,119.5,3.61,33.4,100.0
7.89,113.9,3.71,37.7,100.0
8.85,111.8,3.58,21.7,100.0
11.08,130.5,3.43,39.8,50.0
11.01,104.8,3.01,32.9,88.6
7.88,110.9,4.73,21.1,100.0
4.62,108.2,3.35,26.3,68.8
7.7,125.8,3.59,37.7,57.9
9.05,131.7,3.97,31.9,50.0
8.68,129.0,2.2,25.7,50.0
9.39,126.9,4.34,38.8,69.5
5.66,134.5,3.54,35.7,50.0
9.35,122.9,3.97,34.7,100.0
5.87,125.0,4.32,37.8,56.5
10.13,134.3,4.62,35.4,50.0
7.04,95.3,3.18,25.7,50.0
9.82,120.4,4.43,31.7,100.0
4.86,124.6,2.78,36.8,50.0
7.56,131.7,3.98,23.6,50.0
9.79,130.4,2.31,23.3,50.0
6.2,128.7,2.06,23.2,50.0
10.46,132.8,2.29,23.9,50.0
9.23,116.5,2.96,22.1,100.0
8.91,95.3,2.09,36.8,50.0
7.15,95.4,3.89,36.4,50.0
8.12,116.8,2.95,23.0,100.0
8.98,112.4,4.21,34.1,100.0
8.04,113.0,2.14,32.5,100.0
9.74,111.0,2.65,25.5,100.0
7.75,131.7,3.22,24.5,50.0
6.02,109.4,3.15,25.0,82.2
6.1,129.2,2.39,34.6,50.0
4.54,131.1,4.98,26.4,50.0
6.76,115.0,2.85,25.6,100.0
10.12,112.9,4.16,20.4,100.0
10.46,125.4,2.66,38.2,79.3
6.02,123.3,4.63,35.1,76.0
11.69,108.1,3.16,29.5,100.0
8.27,99.1,4.7,38.9,50.0
11.38,105.6,3.03,25.9,97.6
9.8,100.2,2.03,33.5,50.0
9.92,106.8,3.55,26.1,94.8
5.14,105.5,3.57,26.3,50.0
6.15,120.5,2.36,36.9,82.4
4.57,133.2,2.7,35.7,50.0
9.87,122.4,4.35,25.9,100.0
7.08,132.1,2.11,21.6,50.0
10.4,126.4,3.47,27.2,71.3
7.04,124.1,3.59,35.2,70.6
10.65,111.6,4.07,22.0,100.0
5.48,108.0,2.11,33.4,63.8
5.8,128.9,3.76,37.8,50.0
7.06,131.2,2.01,23.6,50.0
7.56,113.1,2.8,37.2,100.0
7.12,95.4,3.5,21.0,50.0
10.23,126.7,4.73,33.3,75.1
5.23,106.4,2.38,35.8,56.1
7.13,95.4,2.51,28.9,50.0
10.78,127.2,4.01,24.1,65.1
5.0,115.7,3.12,38.5,96.2
11.57,122.4,3.87,20.4,100.0
11.9,131.6,4.99,31.1,50.0
5.16,116.6,4.96,27.5,100.0
6.68,115.1,3.06,29.2,100.0
7.29,106.6,3.51,30.7,76.3
10.32,107.2,4.71,30.7,100.0
8.97,126.9,2.28,24.1,50.0
9.33,113.0,3.36,33.6,100.0
10.18,101.5,3.13,20.4,50.0
5.38,98.8,2.88,20.4,50.0
10.75,113.9,4.98,29.6,100.0
9.79,113.6,4.2,30.8,100.0
8.83,121.1,3.17,25.5,99.8
11.17,113.8,4.49,31.0,100.0
9.75,100.7,3.47,30.3,50.0
6.01,115.3,4.62,27.0,100.0
7.72,131.3,2.8,33.0,50.0
8.21,101.4,2.67,39.2,50.0
4.91,122.6,2.74,29.8,59.7
11.66,118.8,3.62,35.7,100.0
5.46,124.9,2.87,25.0,50.0
9.73,101.0,2.44,35.2,50.0
8.3,132.7,4.98,33.0,50.0
4.69,119.8,4.7,32.8,85.1
11.44,128.9,3.91,37.9,54.0
10.89,104.9,4.67,24.7,92.6
8.43,124.6,4.81,27.4,78.3
6.22,126.2,4.03,21.7,50.0
5.41,110.9,3.56,34.5,91.8
7.23,110.4,4.65,36.9,100.0
6.42,121.3,3.7,28.1,87.4
8.3,98.7,2.38,27.1,50.0
11.75,124.4,3.1,33.2,98.7
8.81,96.7,3.34,21.5,50.0
11.17,102.6,4.81,25.9,70.4
9.38,121.6,3.98,27.3,100.0
8.06,98.9,4.63,30.4,50.0
10.91,133.9,4.27,29.5,50.0
8.04,129.7,2.93,24.2,50.0
11.01,120.1,4.16,30.8,100.0
6.69,127.8,2.59,38.5,50.0
5.47,130.5,3.22,20.5,50.0
10.91,105.4,4.42,33.6,99.3
8.91,129.0,3.84,32.5,50.0
11.17,102.8,4.48,38.5,78.4
11.53,111.5,2.76,32.9,100.0
4.9,117.3,4.25,32.5,92.1
8.26,123.6,2.61,35.4,80.5
7.31,96.2,3.64,25.4,50.0
9.19,106.6,3.3,31.9,94.7
10.45,119.3,3.67,30.4,100.0
6.6,109.3,2.41,28.8,82.2
8.68,126.0,3.08,21.6,51.4
9.82,121.1,4.0,25.9,100.0
5.51,104.4,3.68,25.6,50.0
10.61,100.8,3.65,34.5,50.0
9.05,120.2,3.53,38.4,100.0
11.62,113.0,4.83,24.6,100.0
7.05,101.8,4.8,21.5,50.0
5.31,108.1,3.08,40.0,74.8
8.3,107.1,3.06,33.8,86.8
5.14,99.3,3.66,37.7,50.0
11.77,116.9,2.29,22.9,100.0
4.79,125.5,2.91,36.0,50.0
10.15,118.0,2.69,36.3,100.0
8.44,128.1,2.67,23.0,50.0
7.26,100.1,3.92,23.2,50.0
4.99,112.4,3.15,25.9,86.9
9.17,119.4,2.51,24.3,100.0
8.89,122.0,4.66,39.5,100.0
6.61,122.8,4.62,27.3,79.5
11.33,124.2,4.59,35.2,100.0
6.78,121.1,3.17,36.1,89.8
7.87,98.8,2.17,27.7,50.0
8.58,122.8,2.32,33.7,85.4
5.25,124.0,2.83,22.2,50.0
11.49,134.7,2.66,27.9,50.0
7.31,122.7,4.62,39.3,93.3
5.11,122.5,4.96,23.4,75.1
7.4,115.6,4.45,27.7,100.0
9.0,129.7,4.19,35.8,50.0
8.35,134.9,3.77,33.3,50.0
9.71,126.2,4.31,32.6,75.1
4.92,119.5,4.84,37.1,93.4
6.63,98.2,3.8,20.6,50.0
10.64,124.1,2.46,35.4,93.3
5.1,123.3,2.49,37.7,51.9
10.92,126.0,3.75,20.3,79.4
5.19,100.0,3.0,31.2,50.0
10.76,121.1,4.73,27.0,100.0
7.21,106.8,3.83,21.0,74.8
9.09,125.4,4.03,28.4,75.4
5.65,104.6,2.02,32.9,50.0
5.0,122.4,3.5,38.4,70.0
6.12,106.8,3.29,32.4,71.9
5.46,95.4,4.12,37.1,50.0
6.84,120.3,3.15,22.4,86.8
8.36,99.5,4.93,24.2,50.0
8.92,121.4,4.01,39.4,100.0
10.42,132.0,3.98,37.7,50.0
9.42,133.8,4.76,24.7,50.0
9.07,104.4,4.99,32.4,78.8
7.59,127.4,2.59,27.3,50.0
8.05,109.1,4.43,29.4,100.0
7.61,131.0,2.49,37.2,50.0
10.82,126.5,3.37,34.7,75.4
6.23,98.0,2.3,24.8,50.0
4.54,111.3,3.87,26.3,84.3
9.38,108.5,3.41,25.8,100.0
6.02,126.4,3.89,35.6,50.0
11.18,111.4,4.03,29.8,100.0
10.94,122.4,3.86,39.0,100.0
5.08,119.1,2.88,36.3,85.2
5.3,134.0,4.51,24.2,50.0
8.21,132.5,3.66,35.7,50.0
9.07,112.1,3.47,30.1,100.0
6.56,123.9,4.96,25.1,69.0
9.88,128.2,2.85,27.3,50.0
8.96,131.0,3.58,39.4,50.0
6.94,97.7,4.05,29.7,50.0
4.69,107.1,2.38,34.4,51.4
10.13,107.8,3.06,29.5,100.0
6.11,112.4,4.41,27.4,100.0
10.76,101.8,2.71,35.9,50.0
7.65,114.8,3.48,37.0,100.0
8.83,121.5,3.89,21.4,99.7
11.05,114.9,4.01,25.6,100.0
10.98,121.6,4.18,30.2,100.0
7.29,97.7,4.6,26.3,50.0
6.07,130.0,3.18,35.7,50.0
10.31,132.6,4.12,22.3,50.0
7.75,119.7,4.2,36.0,100.0
5.94,130.3,2.9,32.4,50.0
11.28,100.3,4.9,25.8,50.0
5.99,126.9,4.6,26.9,50.0
4.69,99.8,2.87,23.7,50.0
4.65,111.3,4.03,25.1,87.4
9.17,108.0,4.15,34.3,100.0
9.46,118.4,3.29,27.5,100.0
