Pressure,Temperature,Catalyst,Time,Yield
9.73,126.0,2.96,39.4,67.4
5.12,116.4,3.39,33.1,94.6
10.97,126.9,2.44,24.5,62.0
8.1,118.8,3.07,27.1,100.0
5.02,107.6,4.57,39.5,78.6
8.62,117.4,2.11,24.5,100.0
7.63,116.3,2.45,31.2,100.0
11.08,127.9,2.38,28.0,50.0
6.03,134.3,3.21,35.4,50.0
10.7,111.4,4.99,37.3,100.0
8.68,125.5,2.52,26.8,60.4
4.91,99.0,2.44,33.2,50.0
11.79,126.1,4.75,31.0,96.1
8.34,109.9,4.65,25.6,100.0
6.68,96.6,2.1,25.4,50.0
8.02,109.5,4.26,30.8,100.0
10.93,119.4,3.97,23.1,100.0
6.79,99.8,4.3,36.2,50.0
5.95,132.0,3.48,21.4,50.0
5.47,98.1,4.97,21.9,50.0
6.73,132.2,2.13,26.8,50.0
10.35,123.3,2.7,22.4,92.3
8.04,108.2,3.19,29.5,91.2
6.21,110.6,3.35,28.0,89.9
5.75,124.6,4.76,34.4,66.0
7.0,119.1,3.68,39.1,100.0
11.55,121.9,2.14,35.1,100.0
7.07,110.6,3.22,23.6,97.0
11.91,114.5,3.25,38.7,100.0
8.14,134.6,4.9,27.8,50.0
5.84,103.6,3.8,29.5,50.0
11.18,111.7,3.91,28.4,100.0
7.95,106.7,4.14,25.6,83.4
9.82,125.6,4.31,37.9,85.4
11.88,125.6,3.91,26.6,88.4
4.88,106.7,2.71,31.6,51.1
5.23,98.3,4.62,24.8,50.0
9.9,95.5,4.2,35.9,50.0
6.61,112.1,4.23,35.5,100.0
5.88,111.4,4.99,25.9,100.0
4.8,134.5,4.41,33.6,50.0
4.66,113.8,4.49,34.1,97.1
10.31,105.3,4.85,31.3,98.2
5.51,130.6,2.45,32.0,50.0
8.01,114.6,3.49,31.5,100.0
9.04,119.0,3.74,21.6,100.0
7.71,98.8,2.99,33.4,50.0
4.7,110.3,4.52,29.4,85.4
10.38,132.8,4.29,28.8,50.0
4.58,118.6,4.16,37.2,91.0
10.21,108.8,4.99,20.5,100.0
11.2,120.0,2.78,25.0,100.0
7.75,131.4,4.21,22.4,50.0
8.52,106.0,3.65,20.7,76.9
8.08,115.2,2.94,25.5,100.0
7.42,133.3,2.48,39.8,50.0
11.16,101.9,4.69,25.4,60.3
11.2,123.8,3.79,33.3,100.0
7.02,119.6,4.47,22.4,100.0
9.11,122.2,3.64,32.0,100.0
11.45,109.0,2.66,39.7,100.0
11.72,107.6,3.01,25.8,100.0
8.32,122.4,3.14,37.0,95.5
7.9,103.6,4.92,40.0,64.3
6.59,111.8,2.02,31.8,93.8
11.69,102.5,4.96,26.2,75.0
5.57,95.3,4.94,33.5,50.0
8.85,133.8,4.99,36.9,50.0
6.62,112.3,3.43,23.4,98.4
6.59,133.8,4.89,29.1,50.0
7.54,100.6,3.19,26.4,50.0
11.99,118.5,2.08,25.7,100.0
4.91,103.0,2.67,37.2,50.0
8.84,126.6,4.84,28.4,61.7
5.12,126.3,2.04,26.8,50.0
5.66,99.5,3.64,32.1,50.0
7.8,131.5,2.23,24.4,50.0
8.33,102.8,2.86,24.6,50.0
6.44,119.5,2.26,30.4,87.1
6.87,134.4,4.58,28.2,50.0
5.15,130.3,3.77,25.9,50.0
6.77,133.3,4.71,21.1,50.0
11.75,108.7,4.07,30.4,100.0
11.59,99.2,4.91,36.3,50.0
7.01,102.5,3.53,37.0,50.0
8.78,115.0,3.92,24.7,100.0
11.32,126.7,3.73,32.0,75.5
4.55,101.0,3.45,37.1,50.0
10.58,121.4,4.54,28.2,100.0
11.61,107.9,3.93,38.6,100.0
5.18,108.6,4.4,38.1,82.3
5.71,121.5,4.36,24.2,80.3
11.71,113.7,2.57,25.2,100.0
8.53,127.5,3.95,23.6,50.0
4.61,101.2,2.6,23.9,50.0
6.43,126.6,3.75,38.2,50.0
7.87,97.6,4.03,38.6,50.0
9.7,102.8,4.99,21.0,61.9
10.0,121.2,2.09,31.9,100.0
11.97,129.2,2.27,31.3,50.0
6.66,105.1,2.23,27.8,50.3
8.54,108.1,3.2,32.6,97.7
8.5,116.5,4.46,38.9,100.0
7.54,103.5,4.53,23.4,50.0
5.77,127.4,4.21,22.4,50.0
11.83,125.9,4.69,20.7,90.8
10.9,100.8,2.97,27.3,50.0
8.24,113.6,2.26,26.8,100.0
9.02,126.0,2.17,28.6,58.0
6.2,108.5,4.56,30.1,89.6
8.58,120.3,4.19,35.2,100.0
9.71,97.0,4.1,27.8,50.0
8.36,119.3,3.02,26.6,100.0
11.93,101.1,3.14,36.5,51.7
9.09,128.2,4.87,37.0,50.7
7.28,109.2,2.19,24.7,80.0
10.29,106.3,4.32,26.3,98.1
5.78,128.6,2.93,36.5,50.0
7.38,97.0,2.12,21.6,50.0
7.1,110.9,4.23,26.5,100.0
7.74,109.8,2.99,29.0,99.1
10.36,106.4,4.17,23.7,100.0
8.13,131.5,4.12,23.6,50.0
10.46,125.0,3.6,28.5,84.3
8.82,97.6,4.33,35.1,50.0
7.07,123.6,3.74,36.8,77.3
10.57,116.1,2.86,39.6,100.0
6.29,131.0,4.2,21.5,50.0
6.18,107.5,3.77,24.3,75.2
8.28,118.0,2.04,35.1,100.0
6.46,115.0,4.7,30.8,100.0
4.57,114.6,3.64,26.6,92.3
9.36,113.2,4.61,24.1,100.0
8.33,103.2,4.65,25.6,60.9
7.84,125.2,3.33,28.6,63.2
11.75,113.1,3.52,23.5,100.0
8.78,133.3,3.25,39.3,50.0
10.98,105.4,3.35,22.2,86.9
5.55,122.3,4.69,39.7,83.7
8.77,132.6,4.36,36.8,50.0
11.01,121.5,2.38,28.5,100.0
8.87,129.9,3.83,34.8,50.0
9.89,128.1,4.99,33.4,56.4
7.29,109.4,3.79,24.3,96.8
5.19,119.0,4.36,26.8,94.6
7.93,101.3,4.31,30.3,50.0
7.46,116.4,3.05,32.8,100.0
11.0,104.2,3.12,30.9,81.3
6.33,124.7,4.17,29.5,60.8
11.75,116.1,3.5,28.9,100.0
11.69,111.4,3.71,30.0,100.0
6.36,105.8,4.14,28.7,63.6
7.11,134.9,4.33,30.8,50.0
11.22,97.9,2.81,37.8,50.0
11.75,96.7,2.44,32.7,50.0
7.83,103.7,2.88,34.5,50.0
6.91,133.8,3.52,31.9,50.0
8.45,134.2,3.03,32.9,50.0
9.66,121.2,3.71,31.6,100.0
6.55,130.2,2.16,20.5,50.0
10.02,103.6,3.53,40.0,68.4
4.89,133.9,3.1,20.7,50.0
4.87,100.7,3.6,27.9,50.0
7.4,99.0,3.27,22.1,50.0
7.15,99.5,2.85,21.9,50.0
6.87,117.9,4.71,35.9,100.0
8.18,126.2,2.55,28.5,50.7
6.91,109.7,4.04,36.0,99.2
5.94,134.1,4.77,25.5,50.0
6.82,112.4,3.62,25.1,100.0
11.81,101.0,4.63,25.0,53.9
7.58,113.6,2.37,32.3,100.0
7.84,122.2,3.48,36.3,98.7
8.82,128.3,3.37,29.0,50.0
11.88,113.4,2.02,27.6,100.0
6.31,118.7,3.33,39.5,99.3
9.61,105.7,3.11,22.3,81.1
9.87,120.8,4.01,29.7,100.0
9.05,134.4,4.81,28.2,50.0
5.16,97.0,2.26,22.0,50.0
9.58,130.5,2.98,25.4,50.0
4.98,117.5,3.33,20.6,82.1
8.97,105.1,3.37,37.5,77.9
10.05,133.2,4.32,32.2,50.0
6.08,114.3,3.33,36.3,98.6
10.81,108.3,2.08,30.4,100.0
4.73,102.3,4.13,32.0,50.0
10.83,104.8,4.65,34.0,98.9
7.95,128.3,3.54,38.2,50.0
6.13,119.6,3.74,21.8,92.4
5.5,131.5,2.49,26.6,50.0
11.65,104.3,2.66,34.2,86.6
5.04,99.8,2.71,39.2,50.0
5.99,95.2,3.29,39.6,50.0
7.11,115.3,4.78,32.8,100.0
9.15,134.9,3.57,23.9,50.0
8.59,122.8,2.58,22.4,83.2
5.44,107.3,2.8,38.9,68.1
6.67,130.1,3.15,28.7,50.0
6.29,126.3,3.87,23.9,50.0
6.1,95.6,3.32,38.7,50.0
7.58,127.7,3.18,22.1,50.0
9.78,107.0,3.69,34.6,100.0
6.13,101.0,2.73,32.5,50.0
7.25,104.1,2.24,21.8,50.0
7.43,113.7,2.07,26.8,100.0
11.82,112.0,2.75,23.0,100.0
11.66,106.6,2.27,32.1,100.0
10.5,101.9,3.01,29.5,50.0
6.31,125.5,4.32,20.1,51.6
5.01,134.6,4.15,39.5,50.0
6.88,126.1,3.83,27.0,50.0
6.5,106.8,4.56,25.2,78.7
8.29,104.8,2.85,24.4,60.3
10.33,103.7,4.66,23.2,78.4
10.94,100.5,3.2,40.0,50.0
10.84,117.1,3.2,25.9,100.0
7.2,119.2,3.22,28.1,97.6
9.65,123.2,2.29,37.4,92.6
6.85,122.2,4.93,32.8,88.7
4.96,106.7,2.42,27.4,54.0
9.76,108.2,3.02,38.0,100.0
4.57,122.3,2.96,35.0,61.3
7.57,109.0,2.22,24.6,83.7
6.97,103.5,2.46,32.9,50.0
9.7,110.0,2.13,38.4,100.0
10.25,105.9,2.88,29.9,91.0
6.78,98.5,4.6,34.7,50.0
10.59,128.2,3.02,39.4,50.0
6.7,129.1,2.37,33.8,50.0
7.85,103.8,3.94,22.0,50.6
9.95,97.6,4.99,24.9,50.0
9.7,124.6,2.7,31.9,78.8
11.91,103.5,2.84,25.5,74.4
6.19,110.7,4.92,39.2,100.0
9.47,97.6,2.54,28.1,50.0
9.07,104.1,3.53,29.1,63.2
11.36,126.7,2.72,34.0,71.4
5.67,127.2,4.8,30.5,50.0
10.14,103.3,4.94,27.6,75.2
8.76,108.4,4.44,21.5,100.0
6.56,100.4,2.94,31.9,50.0
8.06,98.0,3.21,37.4,50.0
7.0,134.7,2.73,33.7,50.0
8.84,121.2,4.67,27.6,100.0
11.17,116.7,4.74,22.6,100.0
8.77,125.6,3.26,36.3,68.1
9.24,128.6,3.97,38.8,50.0
8.39,127.3,2.5,27.8,50.0
4.88,95.7,3.3,34.6,50.0
6.25,102.5,3.89,28.2,50.0
8.19,121.2,3.16,30.0,99.1
6.83,110.0,3.07,36.7,95.8
5.86,134.3,2.0,21.7,50.0
8.28,121.6,4.41,30.6,97.4
6.92,133.3,4.67,24.3,50.0
6.44,103.1,4.91,26.8,50.0
7.98,129.6,4.16,32.9,50.0
5.5,107.9,3.65,20.5,69.8
11.46,134.6,2.81,31.9,50.0
11.01,101.3,5.0,25.7,53.7
9.81,115.7,3.77,33.4,100.0
5.3,126.7,4.04,22.8,50.0
10.32,112.3,4.05,34.7,100.0
10.56,113.7,4.54,32.9,100.0
10.26,134.5,2.03,39.4,50.0
5.35,112.0,2.66,38.2,92.6
9.33,119.2,4.0,25.7,100.0
10.76,97.2,4.69,20.5,50.0
8.83,128.7,4.06,33.1,50.0
9.35,120.9,3.24,32.1,100.0
7.94,111.2,3.08,20.5,100.0
8.47,95.6,4.21,22.5,50.0
4.76,118.7,4.22,31.7,89.3
9.29,95.5,3.82,38.2,50.0
5.11,95.0,2.87,38.1,50.0
7.76,119.6,4.78,23.0,100.0
6.69,102.6,3.66,27.7,50.0
8.59,102.7,4.37,20.9,50.0
5.5,121.1,2.64,29.4,71.7
9.69,97.1,3.03,35.1,50.0
10.46,107.5,4.62,35.8,100.0
5.73,101.0,2.15,30.0,50.0
5.28,118.2,3.54,21.9,89.3
5.59,121.5,3.45,27.6,76.8
11.08,123.8,4.25,38.6,100.0
8.46,105.2,2.85,24.6,69.8
8.0,98.6,2.66,26.4,50.0
5.3,98.1,4.78,34.9,50.0
9.37,112.0,3.72,34.7,100.0
11.01,132.8,2.31,38.2,50.0
10.71,103.7,2.58,27.8,66.1
9.2,105.3,5.0,30.3,87.3
5.06,99.0,2.59,29.3,50.0
5.34,119.2,3.83,38.6,93.1
4.87,122.2,3.26,35.4,68.4
6.43,120.7,4.66,36.6,95.4
5.52,129.4,4.27,22.7,50.0
6.45,114.5,3.79,35.8,100.0
7.39,100.4,2.03,28.7,50.0
11.57,106.6,4.64,20.5,100.0
9.08,121.5,3.33,21.2,100.0
10.76,119.5,4.79,33.6,100.0
9.83,116.2,3.49,27.4,100.0
5.34,122.3,4.08,37.4,78.8
10.02,120.5,2.21,34.7,100.0
6.56,130.3,4.24,20.4,50.0
9.29,118.4,3.01,33.7,100.0
7.06,126.1,3.05,23.8,50.0
11.98,104.9,2.36,28.5,89.6
6.48,122.1,2.44,32.5,75.7
6.59,131.1,2.56,37.5,50.0
11.48,110.4,2.98,29.1,100.0
4.68,126.2,4.68,36.2,50.0
9.73,124.0,3.1,35.7,90.6
9.94,97.4,4.17,28.3,50.0
10.77,118.3,2.25,30.0,100.0
11.81,100.2,3.77,34.0,50.0
11.82,133.7,3.45,20.6,50.0
4.99,127.5,4.93,37.8,50.0
10.66,99.4,4.54,35.4,50.0
9.35,99.9,3.36,25.0,50.0
9.36,118.8,4.33,39.6,100.0
5.46,108.8,2.58,23.6,64.7
9.38,96.4,3.69,38.3,50.0
11.87,116.7,2.22,26.5,100.0
11.34,110.5,3.04,35.3,100.0
7.79,99.0,2.68,29.1,50.0
4.8,127.1,4.16,34.7,50.0
7.22,131.6,3.47,23.1,50.0
10.7,125.3,4.25,25.4,86.9
9.76,127.9,3.55,22.0,50.0
7.95,103.7,2.26,37.3,50.0
4.91,105.5,4.21,25.9,50.0
7.7,103.3,4.5,33.9,54.8
8.02,125.6,4.71,36.4,68.4
11.46,132.9,3.72,38.0,50.0
9.31,123.7,4.26,22.1,86.8
6.84,130.3,4.26,37.9,50.0
8.44,120.5,2.47,23.9,95.1
5.0,110.5,2.49,34.7,76.5
11.79,112.0,2.21,34.6,100.0
7.2,98.0,2.96,20.2,50.0
8.08,96.3,3.42,24.4,50.0
7.16,122.8,4.99,29.8,92.5
9.62,112.5,3.29,28.4,100.0
9.47,117.1,4.18,38.4,100.0
9.86,117.3,4.08,27.2,100.0
6.51,106.1,2.61,38.7,62.1
6.87,114.0,2.18,29.2,99.6
5.44,113.8,3.64,39.3,98.8
9.42,110.5,4.1,34.7,100.0
4.8,127.8,4.99,36.6,50.0
8.98,113.0,3.08,22.1,100.0
11.02,119.1,4.69,31.7,100.0
11.18,130.8,3.15,22.9,50.0
7.87,129.6,4.07,26.0,50.0
7.94,130.6,3.79,32.5,50.0
5.08,105.8,2.16,34.5,50.0
9.53,96.4,2.24,20.8,50.0
10.66,105.4,2.06,30.6,83.2
6.33,106.1,3.11,31.3,61.9
7.66,131.4,4.24,21.6,50.0
10.79,121.0,2.52,30.0,100.0
11.08,98.3,3.82,34.3,50.0
6.32,100.4,2.87,21.1,50.0
8.63,101.2,4.39,35.2,50.0
5.94,120.2,4.4,31.5,90.9
5.26,124.4,4.33,36.7,58.8
11.33,129.4,3.57,24.4,50.0
10.65,132.6,2.85,36.7,50.0
10.2,103.1,4.43,21.9,65.3
4.87,107.4,2.56,28.1,52.5
10.83,104.6,2.87,24.0,82.0
7.79,109.4,2.55,37.5,96.5
7.07,131.6,4.02,34.1,50.0
8.6,118.0,4.06,20.5,100.0
5.19,124.5,3.96,20.2,50.0
10.17,114.6,3.25,25.8,100.0
8.87,96.2,2.3,22.9,50.0
5.9,97.6,4.73,32.6,50.0
5.91,116.5,3.52,33.3,100.0
5.88,123.8,3.22,38.8,62.8
4.93,103.6,3.77,39.0,50.0
8.91,123.9,2.58,33.2,79.2
10.8,127.4,2.4,20.1,51.6
4.63,111.5,3.22,27.2,80.6
4.87,124.9,2.68,30.3,50.0
8.8,111.2,2.73,30.0,100.0
10.65,122.1,4.68,32.1,100.0
6.95,125.6,3.59,39.2,56.2
7.12,134.7,3.45,37.7,50.0
8.97,108.8,4.07,22.2,100.0
6.56,111.4,4.85,25.3,100.0
4.7,101.6,2.34,36.7,50.0
10.01,103.2,4.5,36.5,70.2
9.19,122.7,3.75,25.5,96.2
8.86,131.7,2.44,34.6,50.0
10.06,110.8,2.89,33.4,100.0
9.56,102.2,3.45,29.5,50.0
6.04,106.4,4.07,24.0,62.6
7.14,113.2,2.73,37.8,100.0
5.45,106.6,3.6,33.6,62.7
5.47,104.3,4.05,23.4,50.0
9.57,124.4,3.35,34.1,89.2
10.94,95.3,4.59,34.8,50.0
11.72,116.6,4.61,37.7,100.0
9.21,126.8,3.41,24.5,55.3
5.88,105.6,4.92,39.8,68.4
5.29,119.1,2.23,23.1,75.6
10.6,121.8,2.01,32.0,100.0
8.84,121.2,3.14,33.1,100.0
9.14,112.8,3.8,28.4,100.0
10.36,108.9,3.89,29.5,100.0
9.77,128.4,3.43,37.8,50.0
10.76,125.3,2.37,32.9,81.5
4.92,107.9,2.51,29.9,61.5
10.11,99.1,4.56,22.6,50.0
10.88,97.9,4.6,20.1,50.0
6.65,98.8,4.02,22.5,50.0
9.3,118.3,3.99,39.1,100.0
6.86,97.1,3.79,35.3,50.0
11.68,108.5,2.61,39.3,100.0
4.75,125.1,3.28,20.7,50.0
8.85,106.8,4.09,33.6,96.6
5.75,125.5,3.61,20.9,50.0
9.84,124.8,2.06,35.6,73.7
5.82,104.8,4.86,27.6,55.4
6.27,124.2,4.53,21.9,63.9
8.21,124.9,2.78,31.4,65.5
11.36,110.9,3.85,25.6,100.0
6.09,103.4,4.77,33.2,50.0
5.58,115.9,2.29,33.2,91.2
10.19,131.9,3.51,34.1,50.0
8.25,120.6,3.37,39.8,100.0
11.34,101.9,3.23,27.7,54.8
5.6,122.3,4.51,29.3,80.4
9.34,112.1,3.14,36.1,100.0
6.25,118.7,2.19,31.6,88.8
5.68,124.4,2.2,20.7,50.0
9.63,115.6,2.13,36.9,100.0
8.95,127.6,3.23,21.0,50.0
10.16,123.9,4.16,23.4,94.8
6.82,119.6,2.61,22.0,88.4
7.86,101.0,3.94,21.6,50.0
7.54,128.4,4.06,20.5,50.0
11.88,132.4,2.77,21.1,50.0
6.69,100.5,3.8,28.8,50.0
6.71,114.5,4.05,25.1,100.0
7.16,105.4,3.4,22.5,58.9
8.73,125.2,3.01,33.2,70.6
6.39,123.9,3.86,24.5,68.1
11.36,100.6,4.93,20.4,50.0
6.49,130.1,3.28,28.4,50.0
11.22,102.2,3.18,26.2,58.7
5.28,126.9,3.39,26.4,50.0
9.42,113.3,2.23,28.9,100.0
11.3,108.1,3.66,33.4,100.0
5.77,101.3,2.99,32.3,50.0
11.76,101.7,2.36,38.7,53.6
7.9,121.5,3.4,30.4,95.1
11.59,117.0,2.01,29.5,100.0
9.58,99.9,3.21,24.3,50.0
6.76,99.5,2.32,35.1,50.0
5.91,97.9,2.07,22.8,50.0
6.78,124.8,4.47,29.8,66.3
5.2,123.5,4.75,28.4,63.0
5.58,97.3,2.62,33.2,50.0
5.28,117.4,3.62,38.4,97.9
7.67,98.4,2.83,38.9,50.0
10.47,131.1,3.48,23.4,50.0
5.56,131.3,3.31,25.2,50.0
5.48,122.9,2.81,36.2,64.8
9.33,132.0,4.1,30.4,50.0
5.98,127.5,2.38,29.1,50.0
5.23,128.1,2.16,34.2,50.0
5.75,117.8,4.3,32.0,100.0
11.43,107.2,4.0,39.4,100.0
10.66,103.7,3.5,31.7,76.3
7.16,108.1,3.4,29.3,87.0
9.42,120.1,3.49,30.9,100.0
8.53,101.9,3.31,36.2,50.0
9.58,105.3,3.18,32.3,84.0
9.62,113.7,3.5,32.9,100.0
9.22,104.3,3.59,39.4,73.4
6.5,118.5,4.08,32.4,100.0
4.79,131.9,4.13,27.6,50.0
7.92,124.9,3.13,33.8,66.8
11.18,121.7,3.24,33.2,100.0
8.77,118.3,3.12,20.3,100.0
10.74,114.5,3.61,29.3,100.0
11.94,102.5,3.36,34.9,67.8
5.73,130.8,4.67,30.0,50.0
9.69,104.9,4.09,35.6,87.4
9.56,98.7,4.7,29.0,50.0
11.85,125.0,4.13,39.7,100.0
11.89,102.0,4.91,25.9,68.3
9.65,109.9,3.91,21.8,100.0
6.33,96.1,4.89,28.6,50.0
10.49,100.5,2.47,30.8,50.0
5.3,101.9,2.16,27.0,50.0
10.36,97.2,3.74,24.8,50.0
11.33,121.3,4.95,33.4,100.0
7.37,128.5,3.25,27.5,50.0
9.23,109.9,2.64,32.6,100.0
7.73,130.0,3.56,35.6,50.0
7.78,103.5,3.95,35.2,51.7
6.83,108.0,2.95,27.5,80.5
10.22,101.0,4.14,31.4,50.0
11.52,119.8,4.93,29.0,100.0
11.56,111.8,4.69,37.4,100.0
5.81,119.5,2.87,37.6,87.6
11.06,125.5,2.98,26.9,85.1
10.03,116.8,3.11,21.8,100.0
6.4,120.1,3.18,23.4,90.2
5.0,132.4,2.3,27.3,50.0
6.51,107.0,4.29,31.3,78.9
11.34,109.4,3.1,33.1,100.0
9.25,123.7,4.64,26.6,94.2
9.91,119.5,4.78,33.3,100.0
6.43,102.1,2.07,38.8,50.0
9.9,110.0,4.97,33.0,100.0
4.71,113.7,4.13,23.2,91.0
7.31,111.8,3.56,31.6,100.0
9.2,102.1,3.17,30.8,50.0
5.6,132.0,3.56,37.4,50.0
10.67,125.5,2.97,27.0,78.9
6.26,114.3,3.87,28.5,100.0
9.39,122.2,2.28,32.0,92.3
7.54,130.9,3.86,30.5,50.0
8.97,100.4,2.83,34.4,50.0
5.31,105.0,2.05,20.8,50.0
4.63,116.7,3.66,31.3,92.7
11.32,127.0,3.74,22.4,71.7
6.52,96.5,3.28,26.3,50.0
10.65,134.4,2.22,33.2,50.0
12.0,113.2,4.68,23.1,100.0
6.09,109.4,3.83,26.2,82.6
6.49,106.7,2.35,34.1,65.2
9.47,102.0,3.53,33.0,50.0
11.74,126.7,3.49,21.8,74.3
11.37,133.2,2.18,31.5,50.0
8.27,111.5,3.82,22.9,100.0
10.46,133.1,4.42,25.0,50.0
5.52,128.0,4.25,29.2,50.0
11.83,114.2,2.61,22.2,100.0
11.73,122.0,4.59,39.9,100.0
5.73,112.4,3.03,23.3,86.9
6.75,117.3,4.84,35.6,100.0
5.25,97.3,2.22,36.6,50.0
6.54,122.9,3.46,39.9,84.0
10.62,97.1,3.79,28.6,50.0
7.34,127.7,2.74,37.5,50.0
5.16,128.0,4.31,39.2,50.0
7.07,104.5,3.88,23.5,51.5
11.86,107.9,2.05,29.6,100.0
9.22,114.3,3.83,21.2,100.0
7.62,118.9,3.47,32.4,100.0
5.75,106.5,2.59,31.6,58.2
11.9,118.7,4.99,24.1,100.0
10.66,106.9,4.69,36.0,100.0
6.61,97.2,2.88,20.7,50.0
5.03,95.1,3.62,36.1,50.0
4.92,99.0,2.95,20.5,50.0
5.4,126.7,4.33,33.1,50.0
8.86,133.5,4.79,21.6,50.0
11.47,112.1,3.08,25.0,100.0
8.23,115.5,4.42,34.4,100.0
10.82,100.9,3.5,25.6,50.0
7.84,117.0,3.19,30.2,100.0
9.81,100.8,4.82,38.3,50.0
9.99,119.4,3.53,21.0,100.0
5.8,132.3,3.4,36.2,50.0
7.21,102.8,4.02,21.3,50.0
9.28,125.6,2.78,22.5,64.8
5.03,95.9,2.97,22.4,50.0
7.21,110.0,4.8,39.9,100.0
8.51,99.4,4.04,23.6,50.0
11.97,109.1,4.48,37.9,100.0
8.06,101.9,2.81,39.8,50.0
10.62,109.9,3.63,27.7,100.0
7.74,111.7,4.91,32.6,100.0
10.47,107.0,2.96,35.6,100.0
8.97,121.3,2.48,27.9,95.7
11.15,131.8,3.53,23.2,50.0
7.58,111.0,3.16,28.7,100.0
9.03,102.7,2.48,35.4,50.0
9.23,105.8,4.67,35.6,94.0
7.63,129.2,4.97,24.6,50.0
5.58,117.9,3.71,23.5,90.2
5.2,113.2,4.32,38.4,100.0
4.63,101.0,4.58,20.9,50.0
11.05,113.0,4.1,34.7,100.0
6.27,106.1,2.13,20.9,50.4
6.09,132.7,2.47,36.8,50.0
10.02,130.4,2.21,38.1,50.0
6.9,98.4,2.03,25.9,50.0
8.3,115.7,2.92,21.5,100.0
5.72,104.0,3.18,29.6,50.0
11.7,111.4,2.72,26.0,100.0
10.89,130.1,2.19,28.3,50.0
10.98,116.1,3.59,33.3,100.0
7.55,108.4,2.82,24.2,87.0
10.22,103.3,4.39,27.1,72.0
5.58,127.0,2.02,35.7,50.0
4.56,120.0,4.53,32.9,82.1
4.65,113.7,4.86,26.5,100.0
8.9,103.7,4.15,33.3,67.7
7.92,108.4,4.2,35.3,100.0
8.39,133.4,4.8,31.8,50.0
4.56,115.8,2.63,24.8,83.7
7.67,111.0,4.98,20.0,100.0
9.89,115.9,4.32,36.1,100.0
7.82,126.2,4.18,36.5,56.6
9.99,108.6,3.08,34.0,100.0
6.25,102.1,3.64,21.5,50.0
10.6,118.4,3.96,31.7,100.0
8.91,121.6,3.86,36.4,100.0
6.08,123.5,4.11,27.8,69.6
6.28,130.3,2.25,24.0,50.0
9.21,109.8,3.07,31.8,100.0
10.72,98.0,3.3,36.5,50.0
7.62,133.3,2.78,21.0,50.0
6.44,112.4,2.52,31.9,96.0
11.0,119.9,2.42,32.9,100.0
9.52,121.7,3.1,32.0,100.0
7.86,116.9,3.48,33.0,100.0
8.16,103.2,2.19,32.6,50.0
6.03,125.2,4.84,22.6,54.5
9.2,127.2,4.3,24.7,55.3
7.19,117.1,4.19,32.4,100.0
11.97,114.5,2.52,20.4,100.0
8.1,99.6,3.81,32.7,50.0
8.14,98.4,3.59,33.3,50.0
8.74,108.6,4.95,24.8,100.0
11.38,107.4,4.24,32.0,100.0
10.51,133.1,3.73,30.7,50.0
7.88,126.3,4.55,25.2,55.7
9.89,121.4,2.47,29.3,100.0
8.9,115.7,2.05,38.2,100.0
8.19,101.7,4.07,28.5,50.0
5.94,134.1,2.29,32.6,50.0
7.98,110.0,2.35,20.7,96.3
6.34,99.3,4.23,21.6,50.0
11.36,114.8,2.81,21.6,100.0
7.02,130.0,3.89,35.6,50.0
11.64,130.5,4.75,27.0,50.0
8.5,95.4,2.95,24.6,50.0
9.24,130.5,2.65,34.9,50.0
8.57,105.9,2.32,23.4,69.8
5.47,96.6,2.39,24.9,50.0
7.32,128.9,2.19,28.6,50.0
5.24,129.6,2.26,26.6,50.0
9.17,118.8,3.3,31.7,100.0
7.85,118.0,2.96,26.8,100.0
10.33,127.5,4.12,27.9,60.1
6.15,126.5,4.61,37.3,50.0
5.73,130.6,4.35,37.7,50.0
7.55,117.1,3.59,36.6,100.0
11.45,133.7,2.31,37.3,50.0
9.83,134.8,4.13,31.4,50.0
7.64,99.7,3.09,32.9,50.0
8.38,129.0,2.26,31.1,50.0
5.13,115.0,4.53,35.7,100.0
11.88,110.5,3.01,31.0,100.0
9.5,119.5,2.65,22.2,100.0
6.64,97.2,4.61,36.2,50.0
8.89,115.3,4.71,35.2,100.0
5.32,129.8,3.02,36.4,50.0
11.74,103.5,3.06,23.8,78.5
5.81,112.1,3.74,25.4,94.7
9.36,132.6,4.2,25.9,50.0
6.34,112.1,2.19,30.2,92.4
9.88,109.3,3.78,22.7,100.0
10.33,112.6,4.86,27.7,100.0
9.55,115.8,2.79,23.6,100.0
9.11,120.3,4.73,25.3,100.0
11.19,127.0,4.85,34.1,79.8
5.09,113.1,2.81,37.1,90.9
6.98,127.7,4.26,20.5,50.0
6.36,116.3,2.72,31.3,99.1
11.91,108.5,4.21,20.7,100.0
7.42,121.3,4.39,21.7,92.1
9.99,123.7,2.74,34.1,93.4
9.64,117.3,4.15,34.7,100.0
6.09,97.3,4.44,36.3,50.0
6.29,101.8,3.08,29.5,50.0
6.61,106.4,2.5,37.2,67.3
7.58,106.3,2.28,23.3,67.2
6.26,121.9,3.73,25.0,76.6
4.65,95.7,4.93,22.7,50.0
11.1,125.2,4.47,36.0,100.0
11.74,105.6,3.31,24.6,97.9
7.06,107.4,3.61,23.1,77.6
7.04,116.1,2.84,32.5,100.0
4.55,103.6,2.49,21.5,50.0
9.6,130.4,3.45,20.9,50.0
10.69,98.4,3.39,22.1,50.0
